,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
4635,BYU,2016-11-22,2017-11-18,361,Tuesday,207348,USD,60713,500000,64956,0.121426,1.0698861858251116,0.129912,35-55,M,mejiaeric,heather53@hotmail.com,Rachael Burns,F,20
4636,BYU,2016-12-29,2017-09-19,264,Thursday,22922,USD,23941,500003,17580,0.047881712709723745,0.7343051668685519,0.03515978904126575,40-65,B,mejiaeric,heather53@hotmail.com,Rachael Burns,F,20
4637,BYU,2018-01-02,2019-01-14,377,Tuesday,857192,EUR,51776,500000,395510,0.103552,7.638867428924598,0.79102,20-25,M,mejiaeric,heather53@hotmail.com,Rachael Burns,F,20
4638,KTR,2018-02-14,2019-05-07,447,Wednesday,750010,EUR,79636,499999,179579,0.15927231854463708,2.2549977397157064,0.3591587183174366,25-30,B,mejiaeric,heather53@hotmail.com,Rachael Burns,F,20
4639,GRZ,2016-04-30,2018-03-29,698,Saturday,230984,GPB,28366,499998,37298,0.05673222692890772,1.3148840160755835,0.07459629838519354,20-30,M,mejiaeric,heather53@hotmail.com,Rachael Burns,F,20
4640,KTR,2017-04-03,2017-10-30,210,Monday,629141,GPB,82707,499994,120865,0.1654159849918199,1.4613636088843749,0.24173290079480952,45-55,F,mejiaeric,heather53@hotmail.com,Rachael Burns,F,20
4641,KTR,2017-07-27,2017-10-12,77,Thursday,388416,GPB,17099,499995,213118,0.03419834198341983,12.463769811100065,0.426240262402624,40-55,M,mejiaeric,heather53@hotmail.com,Rachael Burns,F,20
4642,AKX,2017-01-31,2017-06-15,135,Tuesday,100742,EUR,57961,499997,14402,0.11592269553617322,0.24847742447507806,0.02880417282503695,20-40,M,nicholebutler,savagehunter@yahoo.com,Christopher Cline,M,61
4643,KTR,2016-04-11,2018-10-22,924,Monday,11085,USD,13497,500000,8298,0.026994,0.6148032896199155,0.016596,20-30,B,nicholebutler,savagehunter@yahoo.com,Christopher Cline,M,61
4644,BYU,2016-12-06,2017-12-27,386,Tuesday,857677,GPB,66934,500001,387184,0.13386773226453547,5.784563898765948,0.7743664512670975,30-55,B,nicholebutler,savagehunter@yahoo.com,Christopher Cline,M,61
4645,GRZ,2017-06-27,2017-09-11,76,Tuesday,146928,EUR,47206,499999,138648,0.09441218882437764,2.9370842689488623,0.2772965545931092,30-45,F,nicholebutler,savagehunter@yahoo.com,Christopher Cline,M,61
4646,KTR,2017-03-22,2018-11-30,618,Wednesday,621956,GPB,22635,500000,392957,0.04527,17.36059200353435,0.785914,25-40,F,asmith,ubeck@warren.net,Katherine Rodriguez,F,36
4647,AKX,2016-05-12,2018-05-10,728,Thursday,994671,EUR,12993,500000,38819,0.025986,2.987685676902948,0.077638,30-35,F,asmith,ubeck@warren.net,Katherine Rodriguez,F,36
4648,KTR,2017-11-08,2018-11-29,386,Wednesday,192782,EUR,44228,499997,25383,0.08845653073918444,0.5739124536492719,0.050766304597827584,40-60,F,kristina17,christopher47@gmail.com,Joseph Herrera,M,34
4649,GRZ,2017-09-23,2019-06-18,633,Saturday,761203,EUR,35682,500001,308970,0.07136385727228546,8.658987724903312,0.6179387641224717,40-45,M,kristina17,christopher47@gmail.com,Joseph Herrera,M,34
4650,AKX,2017-10-10,2017-11-19,40,Tuesday,607279,USD,83153,500000,74214,0.166306,0.8924993686337234,0.148428,25-40,M,kristina17,christopher47@gmail.com,Joseph Herrera,M,34
4651,BYU,2016-05-16,2017-03-19,307,Monday,1969,EUR,52369,499998,420,0.10473841895367582,0.008020011839065096,0.00084000336001344,30-45,B,edwardmcmillan,dianephillips@grimes-phillips.org,Alexandra Brown,F,37
4652,BYU,2017-11-23,2018-09-03,284,Thursday,417622,USD,4451,499996,43114,0.008902071216569732,9.686362615142665,0.08622868982951863,25-40,M,edwardmcmillan,dianephillips@grimes-phillips.org,Alexandra Brown,F,37
4653,KTR,2016-05-29,2018-01-03,584,Sunday,608072,USD,32928,500000,384006,0.065856,11.661989795918368,0.768012,30-35,B,edwardmcmillan,dianephillips@grimes-phillips.org,Alexandra Brown,F,37
4654,KTR,2016-05-26,2018-04-30,704,Thursday,607375,GPB,21089,500001,540526,0.042177915644168715,25.630707952012898,1.0810498379003242,30-45,B,edwardmcmillan,dianephillips@grimes-phillips.org,Alexandra Brown,F,37
4655,BYU,2017-02-11,2018-04-06,419,Saturday,404687,EUR,22471,499999,82241,0.04494208988417977,3.659872724845356,0.16448232896465792,45-55,M,edwardmcmillan,dianephillips@grimes-phillips.org,Alexandra Brown,F,37
4656,KTR,2016-08-23,2018-12-08,837,Tuesday,827096,USD,27178,500001,804061,0.054355891288217426,29.584995216719406,1.6081187837624324,40-45,M,edwardmcmillan,dianephillips@grimes-phillips.org,Alexandra Brown,F,37
4657,KTR,2018-01-16,2018-12-04,322,Tuesday,463486,GPB,74466,500002,56938,0.1489314042743829,0.76461740928746,0.11387554449782201,30-50,B,edwardmcmillan,dianephillips@grimes-phillips.org,Alexandra Brown,F,37
4658,GRZ,2016-12-08,2017-11-14,341,Thursday,807702,GPB,46651,500000,435757,0.093302,9.34078583524469,0.871514,35-55,B,edwardmcmillan,dianephillips@grimes-phillips.org,Alexandra Brown,F,37
4659,GRZ,2017-05-20,2018-06-20,396,Saturday,210757,GPB,43888,500000,72794,0.087776,1.6586310608822457,0.145588,20-40,B,christineaguirre,jennifersmith@pennington.com,Christopher Roy,M,23
4660,BYU,2018-01-13,2018-11-23,314,Saturday,587684,GPB,32408,499999,32417,0.06481612963225926,1.0002777092076032,0.06483412966825934,30-45,F,christineaguirre,jennifersmith@pennington.com,Christopher Roy,M,23
4661,GRZ,2017-03-24,2019-09-02,892,Friday,642716,GPB,28123,500003,491572,0.056245662526024844,17.479358532162287,0.983138101171393,35-40,B,christineaguirre,jennifersmith@pennington.com,Christopher Roy,M,23
4662,KTR,2017-09-17,2018-09-04,352,Sunday,984182,GPB,13424,499999,780468,0.02684805369610739,58.13974970202622,1.5609391218782438,20-30,B,christineaguirre,jennifersmith@pennington.com,Christopher Roy,M,23
4663,BYU,2018-12-03,2019-03-18,105,Monday,606490,USD,29569,500002,211657,0.0591377634489462,7.158070952686936,0.42331230675077297,30-50,M,christineaguirre,jennifersmith@pennington.com,Christopher Roy,M,23
4664,BYU,2016-04-20,2016-11-10,204,Wednesday,628812,EUR,86764,500001,292519,0.1735276529446941,3.37143285233507,0.5850368299263401,20-25,F,christineaguirre,jennifersmith@pennington.com,Christopher Roy,M,23
4665,BYU,2017-08-15,2018-11-08,450,Tuesday,426188,USD,28966,499999,301421,0.05793211586423173,10.406027756680245,0.6028432056864114,20-35,B,christineaguirre,jennifersmith@pennington.com,Christopher Roy,M,23
4666,GRZ,2017-10-12,2018-03-26,165,Thursday,789444,EUR,24441,500000,182317,0.048882,7.4594738349494705,0.364634,20-25,M,christineaguirre,jennifersmith@pennington.com,Christopher Roy,M,23
4667,KTR,2018-02-27,2018-12-05,281,Tuesday,877840,EUR,39140,499997,527454,0.0782804696828181,13.476085845682167,1.0549143294859769,35-40,B,hunter51,mitchellrobert@aguilar.com,Melinda Hernandez,F,46
4668,AKX,2017-08-10,2018-02-05,179,Thursday,446732,GPB,43532,500000,57375,0.087064,1.3179959569971516,0.11475,30-50,B,hunter51,mitchellrobert@aguilar.com,Melinda Hernandez,F,46
4669,KTR,2017-10-08,2018-06-04,239,Sunday,325051,GPB,18698,500000,122622,0.037396,6.558027596534389,0.245244,25-45,B,hunter51,mitchellrobert@aguilar.com,Melinda Hernandez,F,46
4670,GRZ,2018-01-20,2018-01-24,4,Saturday,884913,USD,66002,500000,172034,0.132004,2.606496772825066,0.344068,20-30,M,matthewbridges,hbarber@hotmail.com,Tommy Hill,M,58
4671,KTR,2016-08-16,2017-01-18,155,Tuesday,501021,EUR,54957,499997,485609,0.10991465948795692,8.836162818203322,0.9712238273429641,35-50,B,matthewbridges,hbarber@hotmail.com,Tommy Hill,M,58
4672,BYU,2017-02-26,2018-06-02,461,Sunday,318607,GPB,12598,499999,265145,0.025196050392100783,21.04659469757104,0.5302910605821212,25-30,M,matthewbridges,hbarber@hotmail.com,Tommy Hill,M,58
4673,GRZ,2017-02-01,2018-05-10,463,Wednesday,294233,EUR,68464,499996,201659,0.13692909543276346,2.9454749941575136,0.40332122656981256,20-25,B,raguilar,michaelwatson@miller.com,John Hunter,M,87
4674,BYU,2017-05-03,2018-06-22,415,Wednesday,76992,EUR,69877,500002,26285,0.13975344098623604,0.37616096855903947,0.052569789720841115,40-65,B,raguilar,michaelwatson@miller.com,John Hunter,M,87
4675,GRZ,2017-08-17,2018-08-20,368,Thursday,606779,USD,69953,499998,332628,0.1399065596262385,4.755021228539162,0.6652586610346441,35-40,F,raguilar,michaelwatson@miller.com,John Hunter,M,87
4676,GRZ,2017-08-12,2018-05-11,272,Saturday,702452,GPB,49986,500000,290642,0.099972,5.814468051054295,0.581284,20-40,B,raguilar,michaelwatson@miller.com,John Hunter,M,87
4677,AKX,2017-04-15,2019-01-31,656,Saturday,859234,GPB,38802,500001,192442,0.07760384479231042,4.959589711870522,0.38488323023353954,40-50,M,raguilar,michaelwatson@miller.com,John Hunter,M,87
4678,KTR,2016-01-05,2016-10-23,292,Tuesday,567290,EUR,18077,500002,112527,0.036153855384578465,6.224871383526027,0.22505309978760085,20-25,F,raguilar,michaelwatson@miller.com,John Hunter,M,87
4679,AKX,2017-04-24,2018-02-18,300,Monday,166830,GPB,36745,500000,114954,0.07349,3.1284256361409715,0.229908,25-30,M,csanchez,hoodvictoria@alvarado.com,Harold Murphy,M,80
4680,KTR,2016-09-06,2017-12-05,455,Tuesday,918484,GPB,21768,499999,766115,0.04353608707217414,35.19455163542815,1.5322330644661288,35-50,M,csanchez,hoodvictoria@alvarado.com,Harold Murphy,M,80
4681,KTR,2016-04-15,2017-03-13,332,Friday,99128,EUR,16775,500001,61257,0.0335499329001342,3.651684053651267,0.12251375497249005,25-35,B,csanchez,hoodvictoria@alvarado.com,Harold Murphy,M,80
4682,KTR,2018-03-25,2020-11-02,953,Sunday,513004,GPB,74325,499999,264595,0.1486502973005946,3.559973091153717,0.5291910583821168,35-50,B,csanchez,hoodvictoria@alvarado.com,Harold Murphy,M,80
4683,AKX,2017-03-26,2018-11-22,606,Sunday,44195,USD,46860,500002,32263,0.09371962512149952,0.6884976525821597,0.06452574189703242,35-60,B,csanchez,hoodvictoria@alvarado.com,Harold Murphy,M,80
4684,BYU,2018-04-04,2019-04-10,371,Wednesday,936363,USD,57447,499998,774926,0.11489445957783831,13.4894076279005,1.5498581994327978,40-60,B,csanchez,hoodvictoria@alvarado.com,Harold Murphy,M,80
4685,BYU,2016-09-18,2017-11-15,423,Sunday,387457,GPB,84091,499999,313916,0.16818233636467272,3.733051099404217,0.6278332556665114,45-55,B,csanchez,hoodvictoria@alvarado.com,Harold Murphy,M,80
4686,GRZ,2017-03-04,2018-12-19,655,Saturday,213566,EUR,6157,500001,202209,0.012313975372049256,32.8421309079097,0.4044171911656177,30-45,B,csanchez,hoodvictoria@alvarado.com,Harold Murphy,M,80
4687,BYU,2017-09-30,2019-05-27,604,Saturday,481100,EUR,64642,500000,439764,0.129284,6.803069211967451,0.879528,35-40,M,elizabethrobertson,amandapierce@smith-johnson.biz,Kevin Simmons,M,55
4688,GRZ,2017-05-23,2017-12-30,221,Tuesday,487653,USD,28413,499998,407256,0.05682622730490922,14.333438918804772,0.8145152580610322,35-45,F,elizabethrobertson,amandapierce@smith-johnson.biz,Kevin Simmons,M,55
4689,KTR,2017-01-06,2017-07-16,191,Friday,600973,USD,60674,499996,511569,0.12134897079176633,8.431436859280746,1.0231461851694814,40-45,F,elizabethrobertson,amandapierce@smith-johnson.biz,Kevin Simmons,M,55
4690,GRZ,2017-07-04,2017-11-29,148,Tuesday,866130,GPB,39817,500003,684700,0.07963352219886681,17.196172489137805,1.3693917836492981,20-35,F,reneereyes,eric84@reed-porter.info,Elizabeth Smith,F,46
4691,GRZ,2016-09-19,2018-09-03,714,Monday,773539,GPB,5614,499998,324893,0.011228044912179649,57.87192732454578,0.6497885991543966,40-50,B,reneereyes,eric84@reed-porter.info,Elizabeth Smith,F,46
4692,KTR,2017-12-19,2019-06-22,550,Tuesday,458240,EUR,70223,499999,9825,0.14044628089256178,0.13991142503168477,0.0196500393000786,35-55,B,reneereyes,eric84@reed-porter.info,Elizabeth Smith,F,46
4693,KTR,2016-05-19,2018-02-25,647,Thursday,478408,USD,32771,500002,127073,0.06554173783304867,3.8776051997192638,0.2541449834200663,20-25,M,reneereyes,eric84@reed-porter.info,Elizabeth Smith,F,46
4694,BYU,2017-08-02,2017-09-23,52,Wednesday,710363,EUR,60278,499999,275464,0.12055624111248223,4.569892829888185,0.5509291018582038,35-50,B,reneereyes,eric84@reed-porter.info,Elizabeth Smith,F,46
4695,KTR,2016-06-09,2017-04-02,297,Thursday,664875,GPB,14083,499999,69111,0.028166056332112666,4.907406092451892,0.1382222764445529,35-50,M,reneereyes,eric84@reed-porter.info,Elizabeth Smith,F,46
4696,GRZ,2016-08-15,2018-06-28,682,Monday,792820,USD,76267,499999,195636,0.15253430506861013,2.565146131354321,0.3912727825455651,20-45,B,reneereyes,eric84@reed-porter.info,Elizabeth Smith,F,46
4697,AKX,2017-01-19,2018-01-09,355,Thursday,792208,EUR,8201,499997,253467,0.016402098412590476,30.906840629191564,0.5069370416222497,40-50,F,francesreid,sandersbrenda@clarke.com,Amy Graham,F,42
4698,KTR,2016-05-21,2017-03-28,311,Saturday,726023,GPB,65185,499998,588886,0.13037052148208592,9.034072255887091,1.1777767111068445,35-55,F,francesreid,sandersbrenda@clarke.com,Amy Graham,F,42
4699,KTR,2017-03-11,2019-04-14,764,Saturday,630483,EUR,47223,499999,567344,0.09444618889237778,12.014145649365775,1.1346902693805387,25-40,B,francesreid,sandersbrenda@clarke.com,Amy Graham,F,42
4700,KTR,2017-04-13,2018-01-25,287,Thursday,523983,GPB,9313,499998,518490,0.018626074504298016,55.67378932674756,1.0369841479365918,40-45,F,francesreid,sandersbrenda@clarke.com,Amy Graham,F,42
4701,AKX,2016-07-07,2017-08-12,401,Thursday,315604,USD,47591,499998,311892,0.09518238072952291,6.553592065726713,0.6237864951459806,25-30,B,francesreid,sandersbrenda@clarke.com,Amy Graham,F,42
4702,GRZ,2018-01-29,2019-05-26,482,Monday,305902,USD,92587,500002,296848,0.18517325930696277,3.2061520515839157,0.5936936252254991,20-40,M,martineztimothy,amber35@mendez.com,Andrea Martinez,F,22
4703,AKX,2016-04-18,2016-09-27,162,Monday,806826,GPB,27033,499997,758638,0.05406632439794639,28.063403987718715,1.5172851037106223,20-25,B,martineztimothy,amber35@mendez.com,Andrea Martinez,F,22
4704,AKX,2018-10-03,2018-11-09,37,Wednesday,536367,GPB,46207,499998,524570,0.09241436965747862,11.3526089120696,1.0491441965767863,40-45,F,martineztimothy,amber35@mendez.com,Andrea Martinez,F,22
4705,GRZ,2016-10-30,2017-06-24,237,Sunday,282121,EUR,60255,499999,13018,0.12051024102048204,0.21604846070865488,0.026036052072104143,35-50,M,martineztimothy,amber35@mendez.com,Andrea Martinez,F,22
4706,AKX,2017-06-05,2018-07-08,398,Monday,951662,USD,13892,499999,464254,0.027784055568111136,33.41880218830982,0.928509857019714,30-45,F,martineztimothy,amber35@mendez.com,Andrea Martinez,F,22
4707,AKX,2017-09-23,2019-05-16,600,Saturday,479805,USD,47726,499997,256613,0.09545257271543629,5.376796714579055,0.5132290793744763,30-35,B,martineztimothy,amber35@mendez.com,Andrea Martinez,F,22
4708,GRZ,2016-06-29,2016-12-17,171,Wednesday,228955,EUR,50795,499998,205573,0.10159040636162545,4.047110936115759,0.41114764459057834,35-40,F,martineztimothy,amber35@mendez.com,Andrea Martinez,F,22
4709,AKX,2016-04-16,2017-02-02,292,Saturday,202563,USD,56243,499999,58812,0.11248622497244995,1.0456767953345305,0.1176242352484705,30-40,M,adamsnicole,pleblanc@hotmail.com,Glen Bell,M,45
4710,BYU,2017-06-16,2018-02-13,242,Friday,228983,USD,40927,499999,211995,0.08185416370832742,5.1798323844894565,0.42399084798169595,40-50,M,adamsnicole,pleblanc@hotmail.com,Glen Bell,M,45
4711,KTR,2017-02-01,2017-11-24,296,Wednesday,85712,GPB,55448,499999,38564,0.11089622179244359,0.6954984850670899,0.0771281542563085,40-45,B,sandra35,icarroll@morris.com,Patricia Soto,F,22
4712,KTR,2016-07-11,2017-09-14,430,Monday,299521,EUR,30969,499998,275689,0.06193824775299101,8.902095644031128,0.5513802055208221,35-45,B,sandra35,icarroll@morris.com,Patricia Soto,F,22
4713,KTR,2017-09-04,2017-07-09,-57,Monday,24534,GPB,93026,500002,6360,0.18605125579497683,0.06836798314449724,0.012719949120203519,20-35,B,sandra35,icarroll@morris.com,Patricia Soto,F,22
4714,AKX,2017-06-18,2018-04-27,313,Sunday,374439,GPB,32424,499999,333800,0.06484812969625939,10.294843325931408,0.6676013352026704,40-50,M,sandra35,icarroll@morris.com,Patricia Soto,F,22
4715,KTR,2017-01-27,2017-05-30,123,Friday,558492,GPB,21261,499999,165674,0.042522085044170085,7.792389821739335,0.3313486626973254,25-35,B,uking,kimguy@gmail.com,Laurie Wolf,F,31
4716,BYU,2016-04-13,2017-11-06,572,Wednesday,121781,USD,10939,500001,38926,0.02187795624408751,3.5584605539811682,0.07785184429631141,40-55,F,uking,kimguy@gmail.com,Laurie Wolf,F,31
4717,BYU,2017-07-15,2017-08-25,41,Saturday,682053,USD,28427,500003,553130,0.056853658878046734,19.457909733703872,1.1062533624798252,30-45,F,uking,kimguy@gmail.com,Laurie Wolf,F,31
4718,GRZ,2016-05-14,2017-01-01,232,Saturday,583434,GPB,48726,500004,421653,0.09745122039023688,8.653552518162789,0.8432992536059711,20-30,F,uking,kimguy@gmail.com,Laurie Wolf,F,31
4719,KTR,2016-03-05,2017-02-03,335,Saturday,112972,GPB,42670,500000,23181,0.08534,0.5432622451370986,0.046362,40-60,M,uking,kimguy@gmail.com,Laurie Wolf,F,31
4720,KTR,2017-01-17,2018-01-12,360,Tuesday,664117,EUR,59242,500001,562727,0.11848376303247393,9.498784646028156,1.1254517490965017,25-30,F,uking,kimguy@gmail.com,Laurie Wolf,F,31
4721,AKX,2017-03-29,2017-04-22,24,Wednesday,978177,EUR,38657,499996,742025,0.07731461851694814,19.195100499262747,1.48406187249498,30-50,M,brownglenda,domingueztimothy@santiago.info,Casey Vargas,F,88
4722,AKX,2018-07-04,2019-08-25,417,Wednesday,25317,USD,80621,499999,24400,0.16124232248464496,0.30265067414197294,0.0488000976001952,30-50,M,brownglenda,domingueztimothy@santiago.info,Casey Vargas,F,88
4723,KTR,2017-09-06,2018-07-01,298,Wednesday,407049,USD,20493,500004,144064,0.04098567211462308,7.029912653101059,0.28812569499444,35-40,F,wilsonlarry,paul40@gmail.com,Geoffrey Moore,M,57
4724,KTR,2017-12-23,2019-06-25,549,Saturday,559781,GPB,50240,500000,21015,0.10048,0.4182921974522293,0.04203,40-45,M,wilsonlarry,paul40@gmail.com,Geoffrey Moore,M,57
4725,AKX,2017-12-12,2019-01-12,396,Tuesday,829602,USD,19406,499998,24770,0.03881215524862099,1.276409357930537,0.049540198160792644,45-50,M,wilsonlarry,paul40@gmail.com,Geoffrey Moore,M,57
4726,AKX,2017-07-26,2017-12-10,137,Wednesday,522927,GPB,61326,499998,446213,0.12265249060996244,7.276081922838601,0.8924295697182789,40-50,B,wilsonlarry,paul40@gmail.com,Geoffrey Moore,M,57
4727,GRZ,2017-07-03,2018-11-21,506,Monday,70730,USD,80112,499998,43634,0.1602246408985636,0.5446624725384461,0.0872683490733963,40-60,M,wilsonlarry,paul40@gmail.com,Geoffrey Moore,M,57
4728,KTR,2016-11-20,2017-10-12,326,Sunday,768204,GPB,72114,500001,335454,0.14422771154457692,4.651718112987769,0.6709066581866836,20-35,F,wilsonlarry,paul40@gmail.com,Geoffrey Moore,M,57
4729,AKX,2016-11-20,2017-01-27,68,Sunday,81321,GPB,28428,500002,13452,0.05685577257690969,0.47319544111439427,0.026903892384430462,30-50,B,wilsonlarry,paul40@gmail.com,Geoffrey Moore,M,57
4730,KTR,2018-01-25,2018-12-30,339,Thursday,379180,EUR,76091,500001,72650,0.15218169563660872,0.9547778318066525,0.1452997094005812,40-45,B,wilsonlarry,paul40@gmail.com,Geoffrey Moore,M,57
4731,GRZ,2016-11-06,2017-11-22,381,Sunday,614465,GPB,12173,500001,163440,0.024345951308097386,13.426435554095129,0.32687934624130754,25-50,F,oolson,kaylajackson@gmail.com,Maria Allen,F,74
4732,AKX,2017-05-25,2018-10-17,510,Thursday,817046,EUR,32774,499997,666688,0.06554839329035975,20.34197839751022,1.3333840003040018,40-45,M,oolson,kaylajackson@gmail.com,Maria Allen,F,74
4733,GRZ,2017-06-18,2018-04-23,309,Sunday,553727,EUR,63387,500001,10233,0.1267737464525071,0.16143688768990486,0.020465959068081865,40-45,M,oolson,kaylajackson@gmail.com,Maria Allen,F,74
4734,KTR,2017-06-11,2017-11-21,163,Sunday,65298,GPB,35665,499996,42185,0.07133057064456516,1.1828122809477077,0.08437067496539973,25-40,M,michael64,jordanbarry@ellis.com,Mrs. Alexis Wood,F,46
4735,AKX,2017-03-08,2018-12-01,633,Wednesday,334348,EUR,48476,499999,198922,0.0969521939043878,4.103515141513326,0.39784479568959136,35-40,B,michael64,jordanbarry@ellis.com,Mrs. Alexis Wood,F,46
4736,KTR,2017-05-22,2018-01-25,248,Monday,866457,USD,9878,500001,626512,0.019755960488079025,63.42498481473982,1.2530214939570121,25-50,M,amorgan,shawtrevor@yu.net,Rebecca Gardner,F,25
4737,BYU,2016-01-11,2018-01-24,744,Monday,788103,GPB,55820,499998,285125,0.11164044656178625,5.10793622357578,0.5702522810091241,40-50,F,amorgan,shawtrevor@yu.net,Rebecca Gardner,F,25
4738,BYU,2017-07-12,2019-04-11,638,Wednesday,433800,USD,20753,500001,311880,0.041505916988166025,15.028188695610273,0.623758752482495,30-45,B,allisonhaynes,xtaylor@baker.biz,Melissa Reyes,F,66
4739,GRZ,2018-11-02,2018-10-18,-15,Friday,294065,GPB,13830,500001,257106,0.02765994468011064,18.59045553145336,0.5142109715780568,30-45,F,allisonhaynes,xtaylor@baker.biz,Melissa Reyes,F,66
4740,GRZ,2016-07-06,2016-12-15,162,Wednesday,522910,GPB,77804,499998,363013,0.15560862243448975,4.66573698010385,0.7260289041156165,40-45,M,allisonhaynes,xtaylor@baker.biz,Melissa Reyes,F,66
4741,AKX,2017-03-17,2018-04-19,398,Friday,402066,USD,80311,500000,394737,0.160622,4.915105029198989,0.789474,40-60,M,allisonhaynes,xtaylor@baker.biz,Melissa Reyes,F,66
4742,GRZ,2017-04-25,2017-12-28,247,Tuesday,737807,EUR,15805,500000,63282,0.03161,4.003922809237583,0.126564,25-35,M,brianbishop,davidanderson@yahoo.com,Brittany Anderson,F,40
4743,GRZ,2018-01-22,2019-09-11,597,Monday,785513,EUR,66897,500001,747463,0.13379373241253517,11.173341106477121,1.4949230101539797,35-45,M,brianbishop,davidanderson@yahoo.com,Brittany Anderson,F,40
4744,AKX,2016-07-19,2016-01-12,-189,Tuesday,721022,GPB,50894,499998,324856,0.10178840715362862,6.382992101230007,0.6497145988583954,40-60,F,brianbishop,davidanderson@yahoo.com,Brittany Anderson,F,40
4745,GRZ,2018-01-19,2019-01-07,353,Friday,261227,GPB,62352,500001,831,0.12470375059249882,0.013327559661277907,0.001661996676006648,20-25,F,brianbishop,davidanderson@yahoo.com,Brittany Anderson,F,40
4746,KTR,2016-06-18,2017-12-23,553,Saturday,571496,USD,68228,500004,347431,0.13645490836073312,5.092205546110101,0.6948564411484708,25-45,M,brianbishop,davidanderson@yahoo.com,Brittany Anderson,F,40
4747,BYU,2017-06-29,2017-08-09,41,Thursday,898792,GPB,64793,499999,164521,0.12958625917251834,2.5391786149738396,0.3290426580853162,40-45,B,brianbishop,davidanderson@yahoo.com,Brittany Anderson,F,40
4748,BYU,2018-03-17,2019-11-18,611,Saturday,354364,USD,74801,499997,40347,0.1496028976173857,0.5393911846098314,0.080694484166905,30-45,M,brianbishop,davidanderson@yahoo.com,Brittany Anderson,F,40
4749,KTR,2016-08-27,2016-08-09,-18,Saturday,246731,GPB,31780,500001,61848,0.06355987288025423,1.9461296412838263,0.12369575260849479,30-35,F,brownrobert,christopher16@livingston.com,Lonnie Adams,M,20
4750,GRZ,2016-08-26,2017-03-17,203,Friday,790236,EUR,16976,499999,322297,0.03395206790413581,18.985450047125354,0.6445952891905784,30-40,F,brownrobert,christopher16@livingston.com,Lonnie Adams,M,20
4751,AKX,2016-05-31,2018-05-18,717,Tuesday,563018,GPB,23916,500000,348502,0.047832,14.571918381000167,0.697004,30-40,B,douglas04,dfrazier@hotmail.com,Daniel Smith,M,47
4752,KTR,2016-09-12,2018-01-15,490,Monday,234877,GPB,36074,499999,40522,0.07214814429628859,1.1233021012363475,0.08104416208832417,35-55,B,douglas04,dfrazier@hotmail.com,Daniel Smith,M,47
4753,KTR,2016-05-18,2018-04-02,684,Wednesday,341985,EUR,66622,499999,168099,0.13324426648853296,2.5231755276034944,0.3361986723973448,20-30,M,douglas04,dfrazier@hotmail.com,Daniel Smith,M,47
4754,GRZ,2016-08-23,2018-10-01,769,Tuesday,783938,GPB,25647,499999,349688,0.05129410258820517,13.634655125355792,0.6993773987547975,25-45,B,douglas04,dfrazier@hotmail.com,Daniel Smith,M,47
4755,AKX,2017-10-05,2017-08-30,-36,Thursday,542494,GPB,29142,499997,506250,0.058284349706098235,17.37183446571958,1.0125060750364503,20-35,F,douglas04,dfrazier@hotmail.com,Daniel Smith,M,47
4756,KTR,2017-03-16,2017-06-06,82,Thursday,198264,GPB,31101,499995,120358,0.06220262202622026,3.869907720009003,0.24071840718407184,20-35,M,douglas04,dfrazier@hotmail.com,Daniel Smith,M,47
4757,AKX,2017-12-30,2018-12-27,362,Saturday,266073,GPB,18405,500000,251927,0.03681,13.687965226840532,0.503854,25-35,F,douglas04,dfrazier@hotmail.com,Daniel Smith,M,47
4758,AKX,2017-09-03,2018-05-05,244,Sunday,9604,USD,35838,499998,6142,0.07167628670514682,0.17138233160332608,0.012284049136196545,40-60,F,douglas04,dfrazier@hotmail.com,Daniel Smith,M,47
4759,KTR,2016-07-26,2017-03-03,220,Tuesday,452249,EUR,34738,499999,85516,0.0694761389522779,2.4617421843514307,0.17103234206468412,40-55,B,heather36,nathanshannon@hotmail.com,Christine Cohen,F,90
4760,AKX,2016-08-26,2017-10-16,416,Friday,682323,USD,21341,499997,299450,0.04268225609353656,14.031676116395671,0.5989035934215605,40-50,M,heather36,nathanshannon@hotmail.com,Christine Cohen,F,90
4761,GRZ,2017-09-07,2017-11-11,65,Thursday,678740,EUR,48753,499999,522262,0.09750619501239002,10.712407441593339,1.0445260890521781,25-40,B,heather36,nathanshannon@hotmail.com,Christine Cohen,F,90
4762,KTR,2017-03-04,2019-03-29,755,Saturday,851988,EUR,22377,500000,357976,0.044754,15.997497430397283,0.715952,25-30,B,webermelissa,vkramer@gmail.com,Jonathan Chavez,M,80
4763,GRZ,2016-03-12,2018-05-13,792,Saturday,504876,EUR,71515,500000,344672,0.14303,4.819576312661679,0.689344,40-45,F,webermelissa,vkramer@gmail.com,Jonathan Chavez,M,80
4764,BYU,2017-05-23,2018-12-02,558,Tuesday,515684,GPB,38514,499998,426997,0.07702830811323245,11.086799605338319,0.8539974159896639,45-55,M,brookscarolyn,wardjohnathan@lee.info,Jacqueline Powell,F,69
4765,BYU,2017-03-26,2017-08-20,147,Sunday,935593,EUR,29705,499997,852671,0.059410356462138776,28.704628850361892,1.7053522321133927,40-50,B,brookscarolyn,wardjohnathan@lee.info,Jacqueline Powell,F,69
